row_id,Consumer,Product,Liking,parse_error,overall_visual_match,color_pinkness_match,fat_lean_appearance_match,surface_moisture_shine_match,slice_structure_homogeneity_match,overall_texture_match,tenderness_softness_match,firmness_rubberiness_match,dryness_juiciness_match,fibrous_stringy_pieces_match,thickness_chew_match,overall_flavor_match,saltiness_match,ham_taste_match,aromatic_smoky_spiced_match,bland_insipid_intensity_match,offnote_aftertaste_match
1761,H491,J05,9.95,,5.0,,6.0,,,6.0,6.0,,,,,5.0,5.0,5.0,,,
1762,H491,J26,9.89,,4.0,,4.0,,,6.0,6.0,,,,,5.0,6.0,6.0,,,
1763,H491,J27,9.62,,5.0,,5.0,,,6.0,6.0,,,,,6.0,6.0,6.0,,,
1764,H491,J28,6.37,,3.0,,2.0,,,6.0,6.0,,,,,5.0,,5.0,,,
1765,H492,J26,8.2,,,,,,,,,,,,,,,,,,
1766,H492,J28,3.89,,,,,,,,,,,,,,,,,,
1767,H495,J04,5.23,,4.0,4.0,,,,5.0,5.0,,,,,5.0,6.0,,,,
1768,H495,J05,2.06,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,
1769,H495,J26,2.69,,,,,,,2.0,2.0,,2.0,,,3.0,5.0,3.0,,3.0,
1770,H495,J28,5.08,,4.0,3.0,,,,6.0,6.0,,,,,5.0,6.0,4.0,,,
1771,H500,J09,1.01,,2.0,1.0,,,,5.0,,,6.0,,,2.0,1.0,4.0,,,2.0
1772,H500,J24,4.11,,2.0,,1.0,1.0,1.0,3.0,,,1.0,,4.0,2.0,3.0,,,2.0,
1773,H500,J26,1.97,,2.0,4.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,
1774,H500,J27,0.56,,1.0,,1.0,,1.0,2.0,,,6.0,1.0,3.0,2.0,1.0,,,2.0,
1775,H500,J28,8.88,,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,6.0,4.0,6.0,,,,
1776,H500,J30,2.92,,3.0,6.0,4.0,2.0,3.0,3.0,,,2.0,3.0,5.0,3.0,5.0,,,2.0,
1777,H500,J32,0.14,,2.0,1.0,5.0,,,3.0,2.0,,6.0,,4.0,1.0,1.0,,,6.0,
1778,H503,J05,7.67,,,,,,,,,,,,,,,,,,
1779,H503,J09,8.45,,,,,,,,,,,,,,,,,,
1780,H503,J26,5.96,,,,,,,,,,,,,,,,,,
1781,H503,J31,6.99,,,,,,,,,,,,,,,,,,
1782,H505,J10,7.3,,6.0,6.0,6.0,,,4.0,4.0,,,,4.0,4.0,6.0,,,,
1783,H505,J15,5.77,,5.0,6.0,,,4.0,4.0,5.0,,,,4.0,3.0,,,,,
1784,H505,J16,1.01,,3.0,6.0,,2.0,,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,
1785,H505,J26,9.79,,6.0,6.0,6.0,,,5.0,5.0,,,,,5.0,6.0,,,,
1786,H506,J01,4.94,,2.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,5.0,2.0,,2.0,
1787,H506,J11,2.66,,2.0,,5.0,1.0,,1.0,1.0,,1.0,,,1.0,5.0,1.0,,1.0,
1788,H506,J17,2.41,,2.0,,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,2.0,,2.0,
1789,H506,J28,7.56,,5.0,,6.0,6.0,5.0,4.0,4.0,,,,,2.0,1.0,5.0,2.0,,
1790,H507,J01,6.99,,,,,,,,,,,,,,,,,,
1791,H507,J02,6.6,,,,,,,,,,,,,,,,,,
1792,H507,J15,5.23,,,,,,,,,,,,,,,,,,
1793,H507,J19,6.66,,,,,,,,,,,,,,,,,,
1794,H508,J09,6.76,,,,4.0,,,2.0,2.0,2.0,,,,4.0,5.0,,3.0,,
1795,H508,J10,5.68,,6.0,,6.0,,6.0,6.0,6.0,,6.0,,,5.0,6.0,,,,
1796,H508,J27,5.71,,,,4.0,,,6.0,6.0,,,,,3.0,2.0,,,,
1797,H508,J30,8.36,,4.0,,5.0,,,3.0,3.0,,2.0,,,5.0,6.0,,,,
1798,H509,J01,6.34,,4.0,4.0,,,1.0,1.0,,,,1.0,,3.0,,,6.0,,
1799,H509,J10,7.9,,4.0,4.0,5.0,4.0,4.0,4.0,,,,5.0,,3.0,,,6.0,,
1800,H509,J20,7.44,,5.0,6.0,,6.0,2.0,2.0,,,,2.0,,4.0,,6.0,6.0,,
1801,H509,J31,3.85,,3.0,4.0,,,,1.0,,1.0,,2.0,1.0,2.0,,2.0,2.0,2.0,
1802,H512,J02,9.08,,,,,,,,,,,,,,,,,,
1803,H512,J03,9.05,,,,,,,,,,,,,,,,,,
1804,H512,J22,2.43,,,,,,,,,,,,,,,,,,
1805,H512,J24,3.49,,,,,,,,,,,,,,,,,,
1806,H512,J30,4.74,,,,,,,,,,,,,,,,,,
1807,H513,J02,8.05,,,,,,,,,,,,,,,,,,
1808,H513,J03,7.48,,,,,,,,,,,,,,,,,,
1809,H513,J22,1.56,,,,,,,,,,,,,,,,,,
1810,H513,J24,3.35,,,,,,,,,,,,,,,,,,
1811,H513,J30,4.6,,,,,,,,,,,,,,,,,,
1812,H514,J01,5.96,,,6.0,6.0,,,6.0,,6.0,,,,2.0,6.0,,1.0,2.0,
1813,H514,J15,3.48,,3.0,,5.0,,2.0,2.0,,2.0,3.0,,,2.0,5.0,,2.0,3.0,
1814,H514,J16,2.37,,2.0,6.0,2.0,,,4.0,,5.0,2.0,,,2.0,5.0,,2.0,2.0,
1815,H514,J17,6.64,,3.0,6.0,,2.0,2.0,4.0,,3.0,2.0,,,4.0,,,5.0,,
1816,H514,J20,7.14,,4.0,6.0,,,,6.0,,6.0,,,3.0,6.0,,,6.0,,
1817,H514,J21,4.34,,4.0,6.0,5.0,3.0,,5.0,,6.0,3.0,,,2.0,,,2.0,2.0,
1818,H514,J24,8.11,,5.0,6.0,,,5.0,6.0,,6.0,,,,6.0,6.0,,6.0,,
1819,H514,J26,6.3,,5.0,,,4.0,,6.0,,6.0,4.0,,,3.0,6.0,,2.0,,
1820,H514,J30,7.25,,4.0,6.0,,,,6.0,,6.0,,,,6.0,,,6.0,,
1821,H514,J31,7.11,,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,,,6.0,6.0,,6.0,,
1822,H515,J01,8.73,,6.0,6.0,6.0,,6.0,6.0,6.0,,,6.0,,5.0,6.0,,,,
1823,H515,J09,7.64,,2.0,1.0,5.0,,5.0,4.0,5.0,,,,3.0,4.0,,6.0,,,
1824,H515,J20,8.22,,5.0,6.0,5.0,,5.0,5.0,5.0,,,6.0,,5.0,6.0,5.0,,,
1825,H515,J23,8.22,,4.0,6.0,2.0,,4.0,6.0,6.0,,,6.0,,4.0,3.0,,,,
1826,H515,J24,8.05,,3.0,6.0,4.0,,2.0,6.0,6.0,,,2.0,,4.0,,6.0,,,
1827,H515,J30,8.03,,4.0,6.0,2.0,,6.0,4.0,5.0,,,6.0,,3.0,3.0,,,,
1828,H516,J04,6.12,,2.0,2.0,3.0,2.0,,4.0,6.0,,2.0,,,3.0,2.0,,,,
1829,H516,J10,9.57,,4.0,6.0,3.0,,2.0,5.0,6.0,,4.0,,5.0,5.0,6.0,,,,
1830,H516,J26,7.9,,3.0,6.0,2.0,,2.0,4.0,6.0,,3.0,,,5.0,6.0,,,,
1831,H516,J29,7.11,,5.0,6.0,6.0,,,3.0,5.0,,2.0,,,3.0,2.0,,2.0,,
1832,H516,J30,9.29,,5.0,6.0,6.0,,,5.0,6.0,,5.0,,,5.0,6.0,,3.0,,
1833,H518,J01,8.59,,6.0,6.0,6.0,,,5.0,5.0,,,,4.0,6.0,6.0,6.0,,,
1834,H518,J02,9.61,,5.0,4.0,6.0,,,5.0,6.0,,,,3.0,5.0,6.0,6.0,,,6.0
1835,H518,J10,6.26,,3.0,6.0,1.0,,2.0,5.0,6.0,,,,4.0,3.0,2.0,5.0,,,
1836,H518,J24,7.75,,6.0,6.0,6.0,,,5.0,5.0,,,,5.0,6.0,5.0,6.0,,,
1837,H518,J28,6.02,,2.0,2.0,1.0,,1.0,6.0,6.0,,,,6.0,3.0,2.0,5.0,,,
1838,H519,J02,7.4,,,,,,,6.0,,6.0,,,,3.0,6.0,3.0,,5.0,
1839,H519,J09,9.67,,,2.0,,,,3.0,,3.0,,,,3.0,2.0,,,,
1840,H519,J15,9.66,,,,,,,5.0,6.0,5.0,,,,6.0,6.0,,,,
1841,H519,J16,8.86,,,,,,,4.0,,4.0,,,,6.0,6.0,,,,
1842,H519,J17,8.84,,,,,,,5.0,5.0,6.0,,,,2.0,3.0,,,3.0,
1843,H519,J19,6.15,,,,,,,4.0,4.0,5.0,,,,2.0,2.0,,,,
1844,H519,J26,5.21,,,,,3.0,,3.0,,4.0,3.0,,,1.0,1.0,,,,
1845,H519,J31,10.0,,5.0,5.0,,4.0,6.0,6.0,,6.0,5.0,,,6.0,6.0,,,,
1846,H520,J01,8.68,,6.0,6.0,6.0,,,6.0,6.0,,,6.0,,6.0,6.0,6.0,,,
1847,H520,J07,7.99,,3.0,4.0,2.0,,,2.0,3.0,,,2.0,,4.0,3.0,5.0,,,
1848,H520,J26,0.46,,3.0,6.0,2.0,,2.0,2.0,2.0,,,1.0,,3.0,5.0,3.0,,6.0,
1849,H520,J30,2.05,,3.0,4.0,2.0,,,2.0,2.0,,,1.0,,3.0,5.0,3.0,,4.0,3.0
1850,H520,J31,6.16,,3.0,4.0,2.0,,,5.0,6.0,,,5.0,,6.0,6.0,6.0,,,
1851,H523,J09,8.47,,4.0,5.0,,,3.0,5.0,3.0,5.0,,,,4.0,6.0,4.0,,,2.0
1852,H523,J10,7.26,,4.0,4.0,,,4.0,5.0,5.0,5.0,,,,4.0,3.0,5.0,,,
1853,H523,J24,3.16,,3.0,3.0,2.0,,2.0,5.0,5.0,6.0,,,,2.0,2.0,2.0,2.0,,
1854,H523,J26,7.28,,5.0,5.0,,,6.0,5.0,5.0,6.0,,,,5.0,6.0,6.0,,,
1855,H525,J01,7.01,,,,,,,,,,,,,,,,,,
1856,H525,J02,7.46,,,,,,,,,,,,,,,,,,
1857,H525,J26,4.87,,,,,,,,,,,,,,,,,,
1858,H525,J30,4.84,,,,,,,,,,,,,,,,,,
1859,H526,J01,7.47,,5.0,6.0,,,,1.0,1.0,,,,,3.0,6.0,,,,
1860,H526,J02,8.14,,6.0,6.0,,,,5.0,5.0,,,,,6.0,6.0,,,,
1861,H526,J10,5.69,,6.0,6.0,,,,5.0,5.0,,,,,6.0,6.0,,,,
1862,H526,J11,7.03,,6.0,6.0,,,,,,,,,,5.0,,,,,
1863,H526,J26,7.34,,5.0,6.0,,,4.0,5.0,6.0,,,,,2.0,,,,,
1864,H526,J27,4.03,,2.0,2.0,,,,6.0,6.0,,,,,3.0,3.0,,,,
1865,H526,J29,3.08,,4.0,,,,,,,,,,,4.0,6.0,,,,
1866,H526,J30,6.06,,6.0,6.0,,,,6.0,6.0,,,,,6.0,6.0,6.0,,,
1867,H527,J27,3.74,,,,,,,,,,,,,,,,,,
1868,H527,J32,2.01,,,,,,,,,,,,,,,,,,
1869,H528,J01,5.5,,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,,2.0,,3.0,,2.0,4.0,,
1870,H528,J09,9.97,,5.0,6.0,6.0,,,3.0,4.0,3.0,,5.0,2.0,5.0,5.0,6.0,3.0,6.0,6.0
1871,H528,J24,7.86,,2.0,2.0,3.0,,2.0,2.0,3.0,,,2.0,3.0,4.0,3.0,6.0,2.0,4.0,
1872,H528,J28,1.98,,3.0,3.0,4.0,,,3.0,3.0,4.0,,4.0,4.0,2.0,2.0,,2.0,,
1873,H529,J01,4.45,,,,,,,,,,,,,,,,,,
1874,H529,J02,0.56,,,,,,,,,,,,,,,,,,
1875,H529,J05,0.55,,,,,,,,,,,,,,,,,,
1876,H529,J06,1.05,,,,,,,,,,,,,,,,,,
1877,H529,J16,0.76,The read operation timed out,,,,,,,,,,,,,,,,,
1878,H529,J27,6.41,,,,,,,,,,,,,,,,,,
1879,H529,J31,2.22,,,,,,,,,,,,,,,,,,
1880,H531,J01,8.71,,,,,,,,,,,,,,,,,,
1881,H531,J02,10.0,,,,,,,,,,,,,,,,,,
1882,H531,J04,9.28,,,,,,,,,,,,,,,,,,
1883,H531,J05,8.69,,,,,,,,,,,,,,,,,,
1884,H531,J10,8.55,,,,,,,,,,,,,,,,,,
1885,H531,J22,7.47,,,,,,,,,,,,,,,,,,
1886,H531,J24,8.45,,,,,,,,,,,,,,,,,,
1887,H531,J28,9.42,,,,,,,,,,,,,,,,,,
1888,H531,J29,9.21,,,,,,,,,,,,,,,,,,
1889,H533,J02,10.0,,6.0,,,6.0,5.0,,,,,,,4.0,3.0,5.0,4.0,5.0,
1890,H533,J11,7.82,,3.0,,,2.0,,,,,,,,3.0,4.0,3.0,3.0,3.0,
1891,H533,J24,8.01,,2.0,,,1.0,,,,,,,,3.0,2.0,5.0,3.0,,
1892,H533,J28,9.96,,5.0,,,6.0,6.0,,,,,,,4.0,3.0,,6.0,,
1893,H533,J29,9.17,,5.0,,,6.0,6.0,,,,,,,4.0,3.0,5.0,4.0,6.0,
1894,H535,J07,1.51,,,,,,,,,,,,,,,,,,
1895,H535,J09,9.67,,,,,,,,,,,,,,,,,,
1896,H536,J02,7.57,,3.0,6.0,2.0,,2.0,6.0,,6.0,,5.0,,5.0,5.0,6.0,,,
1897,H536,J07,7.4,,2.0,4.0,2.0,,2.0,3.0,,5.0,,3.0,,3.0,5.0,4.0,,,2.0
1898,H536,J09,7.94,,2.0,2.0,,,2.0,2.0,,4.0,2.0,3.0,,6.0,6.0,6.0,,,
1899,H536,J10,5.67,,4.0,6.0,,,2.0,2.0,2.0,2.0,,2.0,,2.0,3.0,2.0,,2.0,1.0
1900,H536,J26,4.26,,4.0,5.0,2.0,,3.0,6.0,,6.0,,6.0,,2.0,3.0,2.0,,2.0,
1901,H536,J28,6.45,,4.0,5.0,,,,3.0,,5.0,2.0,,,3.0,4.0,,,,2.0
1902,H538,J02,3.26,,2.0,2.0,,,2.0,3.0,4.0,2.0,,,,2.0,3.0,3.0,2.0,,2.0
1903,H538,J09,7.13,,5.0,4.0,6.0,,,2.0,2.0,4.0,2.0,,2.0,4.0,5.0,5.0,5.0,,3.0
1904,H538,J23,4.91,,4.0,3.0,5.0,,3.0,4.0,5.0,4.0,3.0,,4.0,4.0,6.0,5.0,,,6.0
1905,H538,J24,6.92,,4.0,6.0,,3.0,,5.0,5.0,5.0,3.0,,,3.0,4.0,3.0,3.0,,
1906,H538,J26,9.04,,5.0,,6.0,,,2.0,2.0,2.0,,,2.0,4.0,6.0,5.0,5.0,4.0,
1907,H538,J28,4.4,,4.0,3.0,5.0,,4.0,3.0,5.0,2.0,,,2.0,2.0,2.0,3.0,2.0,,
1908,H538,J30,5.98,,2.0,2.0,2.0,,2.0,5.0,5.0,5.0,,,3.0,4.0,5.0,5.0,,5.0,2.0
1909,H538,J32,8.35,,5.0,6.0,5.0,,5.0,4.0,5.0,4.0,,,4.0,5.0,6.0,5.0,,5.0,
1910,H542,J01,2.88,,2.0,4.0,2.0,,4.0,3.0,,5.0,2.0,5.0,4.0,3.0,3.0,6.0,2.0,3.0,
1911,H542,J03,6.06,,5.0,6.0,,,2.0,4.0,,4.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,
1912,H542,J04,0.08,,,,,,,,,,,,,,,,,,
1913,H542,J05,7.28,,4.0,5.0,3.0,,5.0,5.0,,6.0,4.0,6.0,,5.0,6.0,6.0,3.0,6.0,
1914,H542,J30,7.72,,4.0,5.0,4.0,,3.0,4.0,,5.0,2.0,5.0,4.0,5.0,,6.0,5.0,6.0,
1915,H546,J02,9.78,,4.0,3.0,,,2.0,6.0,6.0,,,,,6.0,,6.0,6.0,,
1916,H546,J21,5.42,,1.0,,1.0,,1.0,4.0,4.0,,,,,5.0,,5.0,,,
1917,H546,J28,8.48,,3.0,6.0,6.0,,1.0,6.0,6.0,,,,,5.0,6.0,6.0,4.0,,
1918,H546,J29,6.06,,2.0,2.0,2.0,,2.0,3.0,2.0,2.0,,2.0,,5.0,4.0,5.0,4.0,,
1919,H548,J02,5.54,,,,,,,,,,,,,,,,,,
1920,H548,J07,2.62,,,,,,,,,,,,,,,,,,
1921,H548,J09,8.2,,,,,,,,,,,,,,,,,,
1922,H548,J15,1.6,,,,,,,,,,,,,,,,,,
1923,H548,J26,4.86,,,,,,,,,,,,,,,,,,
1924,H548,J28,6.94,,,,,,,,,,,,,,,,,,
1925,H549,J04,3.6,,3.0,5.0,3.0,3.0,,3.0,3.0,,3.0,,,2.0,2.0,,,,
1926,H549,J05,6.08,,2.0,2.0,2.0,,2.0,3.0,3.0,3.0,4.0,,,5.0,6.0,3.0,,3.0,
1927,H549,J09,6.76,,2.0,2.0,2.0,,,4.0,6.0,,3.0,,,3.0,2.0,,,,
1928,H549,J10,4.78,,2.0,2.0,2.0,,,3.0,3.0,,3.0,,,3.0,2.0,,,,
1929,H549,J15,6.61,,4.0,4.0,,,,6.0,6.0,,4.0,,,5.0,6.0,,,,
1930,H549,J16,4.12,,2.0,2.0,2.0,,2.0,5.0,5.0,,5.0,,,4.0,4.0,,,,
1931,H549,J27,4.29,,3.0,5.0,2.0,,,2.0,2.0,3.0,3.0,,,2.0,2.0,3.0,,3.0,
1932,H549,J30,5.44,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,,,3.0,4.0,,,,
1933,H550,J04,5.14,,,,,,,,,,,,,,,,,,
1934,H550,J10,4.25,,,,,,,,,,,,,,,,,,
1935,H550,J15,1.63,,,,,,,,,,,,,,,,,,
1936,H550,J26,6.32,,,,,,,,,,,,,,,,,,
1937,H551,J03,8.19,,5.0,5.0,,,,4.0,4.0,,,,,4.0,,4.0,,,
1938,H551,J05,4.35,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,3.0,2.0,,3.0,
1939,H551,J28,2.21,,2.0,2.0,1.0,,1.0,3.0,3.0,,,,,1.0,,1.0,,2.0,
1940,H551,J32,6.39,,5.0,6.0,3.0,,3.0,5.0,5.0,,,,,3.0,,3.0,,,
1941,H555,J01,8.45,,,,,,,,,,,,,,,,,,
1942,H555,J02,0.41,,,,,,,,,,,,,,,,,,
1943,H555,J10,5.02,,,,,,,,,,,,,,,,,,
1944,H555,J26,4.54,,,,,,,,,,,,,,,,,,
1945,H555,J27,9.28,,,,,,,,,,,,,,,,,,
1946,H555,J30,7.49,,,,,,,,,,,,,,,,,,
1947,H555,J31,3.49,,,,,,,,,,,,,,,,,,
1948,H556,J02,8.56,,,,,,,,,,,,,,,,,,
1949,H556,J14,4.32,,,,,,,,,,,,,,,,,,
1950,H556,J27,7.98,,,,,,,,,,,,,,,,,,
1951,H556,J28,7.82,,,,,,,,,,,,,,,,,,
1952,H556,J31,4.76,,,,,,,,,,,,,,,,,,
1953,H557,J01,5.77,,4.0,3.0,3.0,5.0,,3.0,,4.0,3.0,,,2.0,,2.0,2.0,2.0,
1954,H557,J09,8.8,,,,,,,5.0,,6.0,,,,4.0,,,,,
1955,H557,J26,1.74,,2.0,,1.0,,2.0,1.0,,1.0,3.0,1.0,,1.0,,1.0,1.0,,1.0
1956,H557,J31,3.95,,2.0,4.0,2.0,4.0,2.0,2.0,,2.0,4.0,,,2.0,,2.0,2.0,,2.0
1957,H561,J02,5.99,,5.0,4.0,6.0,5.0,3.0,,,,,,,6.0,,6.0,6.0,,
1958,H561,J10,7.18,,5.0,6.0,,3.0,4.0,5.0,,,3.0,,,6.0,,6.0,6.0,,
1959,H561,J20,4.27,,5.0,6.0,6.0,,5.0,,,,,,,,3.0,,,,
1960,H561,J27,10.0,,5.0,6.0,,,4.0,6.0,,6.0,,6.0,5.0,6.0,,6.0,6.0,,
1961,H563,J01,0.76,,2.0,4.0,6.0,,3.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
1962,H563,J02,0.13,,5.0,6.0,5.0,,5.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,
1963,H563,J09,0.13,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0
1964,H563,J15,7.18,,4.0,3.0,5.0,,3.0,3.0,5.0,3.0,,2.0,,6.0,,6.0,6.0,,
1965,H563,J21,2.26,,2.0,2.0,2.0,,2.0,4.0,5.0,5.0,,,,1.0,,1.0,2.0,2.0,2.0
1966,H563,J23,0.0,,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,
1967,H563,J24,1.19,,1.0,2.0,1.0,,1.0,2.0,5.0,5.0,,1.0,,1.0,,2.0,1.0,1.0,
1968,H563,J26,4.59,,3.0,4.0,2.0,,2.0,3.0,5.0,3.0,,2.0,,5.0,,6.0,6.0,,6.0
1969,H563,J27,5.25,,1.0,2.0,1.0,,1.0,2.0,4.0,2.0,,1.0,,3.0,5.0,5.0,2.0,,
1970,H564,J02,8.07,,4.0,3.0,6.0,6.0,,6.0,,6.0,,6.0,,4.0,5.0,4.0,2.0,5.0,
1971,H564,J03,7.14,,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,
1972,H564,J06,2.92,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,,,3.0,2.0,,2.0,,3.0,
1973,H564,J23,6.24,,5.0,5.0,,6.0,,6.0,,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1974,H565,J02,8.38,,3.0,2.0,,,,5.0,,,6.0,,6.0,2.0,4.0,2.0,,,
1975,H565,J05,3.58,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,2.0,,3.0,2.0
1976,H565,J16,4.18,,1.0,1.0,2.0,1.0,,1.0,,2.0,1.0,,2.0,1.0,4.0,2.0,,3.0,1.0
1977,H565,J24,7.57,,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,3.0,4.0,3.0,2.0,3.0,
1978,H566,J02,8.24,,,,,,,,,,,,,,,,,,
1979,H566,J07,9.31,,,,,,,,,,,,,,,,,,
1980,H566,J17,6.55,,,,,,,,,,,,,,,,,,
1981,H566,J26,2.3,,,,,,,,,,,,,,,,,,
1982,H566,J27,8.7,,,,,,,,,,,,,,,,,,
1983,H566,J28,5.01,,,,,,,,,,,,,,,,,,
1984,H566,J29,7.85,,,,,,,,,,,,,,,,,,
1985,H566,J30,2.27,,,,,,,,,,,,,,,,,,
1986,H566,J31,5.71,,,,,,,,,,,,,,,,,,
1987,H567,J05,3.46,,,,,,,,,,,,,,,,,,
1988,H567,J09,9.4,,,,,,,,,,,,,,,,,,
1989,H567,J27,5.98,,,,,,,,,,,,,,,,,,
1990,H567,J29,5.81,,,,,,,,,,,,,,,,,,
1991,H567,J30,1.43,,,,,,,,,,,,,,,,,,
1992,H567,J31,8.52,,,,,,,,,,,,,,,,,,
1993,H569,J01,6.91,,,,,,,,,,,,,,,,,,
1994,H569,J02,8.08,,,,,,,,,,,,,,,,,,
1995,H569,J09,9.37,,,,,,,,,,,,,,,,,,
1996,H569,J15,4.29,,,,,,,,,,,,,,,,,,
1997,H569,J17,3.47,,,,,,,,,,,,,,,,,,
1998,H569,J19,4.35,,,,,,,,,,,,,,,,,,
1999,H569,J26,0.47,,,,,,,,,,,,,,,,,,
2000,H569,J27,9.39,,,,,,,,,,,,,,,,,,
2001,H570,J01,6.53,,,,,,,2.0,,2.0,,,,4.0,5.0,2.0,6.0,,
2002,H570,J02,2.32,,,,,,,,,,,,,2.0,2.0,,2.0,,
2003,H570,J09,8.83,,,,,,,6.0,,,,,,6.0,6.0,,6.0,,
2004,H570,J10,7.3,,,,,,,4.0,,,,,,6.0,5.0,,6.0,,
2005,H570,J11,1.94,,2.0,,,,1.0,1.0,,,,1.0,,3.0,4.0,,3.0,3.0,
2006,H570,J26,6.15,,,,,,,,,,,,,4.0,5.0,,4.0,,
2007,H571,J01,5.94,,,,,,,,,,,,,,,,,,
2008,H571,J26,5.98,,,,,,,,,,,,,,,,,,
2009,H571,J27,5.43,,,,,,,,,,,,,,,,,,
2010,H571,J28,6.0,,,,,,,,,,,,,,,,,,
2011,H573,J01,4.27,,3.0,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,4.0,6.0,3.0,,,
2012,H573,J02,2.98,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,4.0,1.0,,2.0,
2013,H573,J07,0.08,,2.0,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,,,2.0
2014,H573,J09,9.71,,3.0,4.0,2.0,4.0,2.0,6.0,6.0,,6.0,,6.0,5.0,6.0,4.0,,,
2015,H573,J10,5.68,,3.0,2.0,4.0,5.0,3.0,5.0,6.0,,6.0,,5.0,3.0,5.0,4.0,,,2.0
2016,H573,J11,6.96,,4.0,4.0,5.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,6.0,6.0,,,
2017,H573,J24,9.54,,4.0,3.0,,6.0,,5.0,5.0,,6.0,,5.0,4.0,6.0,4.0,,,2.0
2018,H573,J29,7.5,,4.0,4.0,3.0,6.0,,6.0,6.0,,6.0,,6.0,4.0,2.0,6.0,,,
2019,H573,J30,9.98,,3.0,4.0,3.0,5.0,2.0,6.0,6.0,,6.0,,6.0,5.0,6.0,5.0,,,
2020,H573,J31,9.88,,3.0,4.0,3.0,5.0,2.0,6.0,6.0,,6.0,,,6.0,6.0,6.0,,,
2021,H574,J01,6.5,,2.0,2.0,3.0,3.0,2.0,5.0,6.0,,4.0,,,4.0,4.0,4.0,,,
2022,H574,J02,6.51,,2.0,2.0,3.0,4.0,,2.0,2.0,,2.0,,,3.0,3.0,5.0,,,
2023,H574,J03,9.31,,4.0,5.0,3.0,,,3.0,3.0,,2.0,,,5.0,6.0,5.0,,,
2024,H574,J07,5.61,,1.0,1.0,2.0,2.0,3.0,4.0,5.0,,,,,2.0,2.0,,,,
2025,H574,J17,1.29,,1.0,2.0,1.0,,,2.0,2.0,,3.0,,,1.0,1.0,1.0,,,1.0
2026,H574,J24,9.31,,3.0,3.0,,,,2.0,2.0,,4.0,,,4.0,4.0,5.0,,,
2027,H574,J27,6.38,,4.0,6.0,3.0,3.0,3.0,5.0,5.0,,3.0,,,3.0,2.0,5.0,,,
2028,H574,J28,8.72,,2.0,2.0,2.0,,,5.0,6.0,,,,,3.0,2.0,4.0,3.0,,
2029,H574,J30,4.95,,4.0,6.0,3.0,2.0,2.0,2.0,2.0,,2.0,,,3.0,6.0,3.0,,3.0,
2030,H574,J32,5.26,,4.0,6.0,,3.0,2.0,2.0,2.0,,,,,3.0,5.0,2.0,,3.0,
2031,H575,J09,6.85,,2.0,,2.0,,,4.0,5.0,,2.0,4.0,,4.0,5.0,6.0,2.0,,
2032,H575,J24,3.73,,2.0,,2.0,,,5.0,6.0,,2.0,3.0,,2.0,,3.0,4.0,2.0,2.0
2033,H575,J27,2.92,,2.0,,2.0,,,2.0,2.0,,2.0,2.0,,1.0,2.0,1.0,2.0,,1.0
2034,H575,J32,7.6,,2.0,,,,,4.0,5.0,,2.0,4.0,,4.0,,6.0,4.0,,
2035,H576,J09,9.19,,,,,,,,,,,,,,,,,,
2036,H576,J10,1.33,,,,,,,,,,,,,,,,,,
2037,H576,J11,2.12,,,,,,,,,,,,,,,,,,
2038,H576,J32,9.77,,,,,,,,,,,,,,,,,,
2039,H578,J01,2.99,,3.0,4.0,,4.0,,2.0,2.0,,2.0,1.0,,3.0,5.0,4.0,,2.0,
2040,H578,J02,6.88,,3.0,4.0,,3.0,2.0,4.0,4.0,,,,,5.0,4.0,,5.0,,
